user_id,persona,age,gender,sleep_avg_hours,screen_time_hours,work_study_hours,wellness_points,primary_stressors,stress_score
usr_09737,Corporate,38,Female,6.2,4.8,11.8,14,"Manager Toxicity, Sedentary Lifestyle, Financial Pressure, Time Management, Meeting Fatigue",0.706
usr_09738,Working Woman,44,Female,5.3,6.1,6.0,61,"Financial Pressure, Imposter Syndrome, Sleep Deprivation, Invisible Load, Burnout",0.777
usr_09739,Working Woman,29,Female,7.3,2.6,9.5,20,"Relationship Friction, Sleep Deprivation, Career-Home Balance, Financial Pressure",0.719
usr_09740,Corporate,48,Female,6.3,7.8,11.1,68,"Meeting Fatigue, Sedentary Lifestyle, Financial Pressure, Clinical Anxiety, Manager Toxicity",0.82
usr_09741,Working Woman,34,Female,4.8,4.1,6.1,68,"Financial Pressure, Sleep Deprivation, Career-Home Balance, Imposter Syndrome",0.71
usr_09742,Exam Warrior,16,Male,5.0,2.1,12.9,20,"Imposter Syndrome, Fear of Failure, Sleep Deprivation, Exam Anxiety, Time Management",0.983
usr_09743,Corporate,35,Female,4.7,5.3,10.3,84,"Financial Pressure, Sedentary Lifestyle, Burnout, Meeting Fatigue",0.644
usr_09744,Teen,13,Female,5.8,5.0,4.3,15,"Time Management, Academic Overload, Fear of Failure, Peer Pressure, Social Media",0.645
usr_09745,Parent,52,Male,7.0,3.8,10.5,23,"Chronic Illness, Relationship Friction, Teen Disconnect, Career-Home Balance",0.731
usr_09746,Exam Warrior,17,Female,6.2,4.9,13.1,13,"Time Management, Imposter Syndrome, Sleep Deprivation, Burnout",0.795
usr_09747,Parent,52,Male,7.2,2.5,9.9,66,"Relationship Friction, Invisible Load, Chronic Illness, Career-Home Balance",0.677
usr_09748,Exam Warrior,15,Male,5.1,3.9,11.0,79,"Imposter Syndrome, Exam Anxiety, Fear of Failure, Academic Overload",0.733
usr_09749,Exam Warrior,20,Female,4.9,2.7,11.2,39,"Burnout, Time Management, Imposter Syndrome, Exam Anxiety",0.881
usr_09750,Teen,18,Male,5.4,9.4,3.2,59,"Time Management, Dietary Neglect, Social Media, Academic Overload",0.451
usr_09751,Teen,18,Male,7.2,6.1,4.0,78,"Time Management, Fear of Failure, Depressive Mood, Dietary Neglect",0.449
usr_09752,Working Woman,40,Female,7.1,5.9,9.4,34,"Imposter Syndrome, Financial Pressure, Relationship Friction, Invisible Load, Burnout",0.852
usr_09753,Working Woman,29,Female,3.8,3.0,6.8,88,"Burnout, Career-Home Balance, Financial Pressure, Relationship Friction",0.843
usr_09754,Corporate,48,Female,5.0,5.6,6.5,62,"Financial Pressure, Sedentary Lifestyle, Burnout, Time Management, Meeting Fatigue",0.72
usr_09755,Corporate,24,Male,4.9,5.0,11.5,42,"Burnout, Clinical Anxiety, Sedentary Lifestyle, Financial Pressure",0.862
usr_09756,Teen,18,Male,6.7,7.8,5.6,22,"Academic Overload, Social Media, Depressive Mood, Dietary Neglect, Peer Pressure",0.6
usr_09757,Parent,33,Male,6.8,2.6,4.8,33,"Invisible Load, Time Management, Career-Home Balance, Relationship Friction",0.558
usr_09758,Teen,18,Male,8.7,4.6,6.9,28,"Depressive Mood, Peer Pressure, Time Management, Dietary Neglect, Academic Overload",0.585
usr_09759,Corporate,58,Female,5.6,7.4,10.1,41,"Clinical Anxiety, Financial Pressure, Meeting Fatigue, Time Management, Sedentary Lifestyle",0.722
usr_09760,Exam Warrior,18,Female,5.9,4.3,14.0,24,"Imposter Syndrome, Time Management, Sleep Deprivation, Burnout",0.889
usr_09761,Teen,16,Female,6.6,7.0,4.5,38,"Dietary Neglect, Time Management, Social Media, Depressive Mood, Academic Overload",0.6
usr_09762,Corporate,33,Male,4.8,3.8,10.8,42,"Financial Pressure, Clinical Anxiety, Sedentary Lifestyle, Burnout, Time Management",0.917
usr_09763,Teen,18,Male,5.6,9.0,4.4,10,"Academic Overload, Peer Pressure, Fear of Failure, Depressive Mood",0.766
usr_09764,Exam Warrior,20,Male,5.1,4.1,14.8,29,"Sleep Deprivation, Imposter Syndrome, Burnout, Academic Overload, Time Management",1.0
usr_09765,Corporate,52,Female,7.0,4.0,10.8,24,"Burnout, Manager Toxicity, Meeting Fatigue, Clinical Anxiety",0.822
usr_09766,Parent,38,Female,6.8,3.0,5.8,61,"Relationship Friction, Time Management, Invisible Load, Financial Pressure",0.501
usr_09767,Teen,15,Male,7.3,5.6,5.6,7,"Depressive Mood, Fear of Failure, Academic Overload, Social Media, Dietary Neglect",0.635
usr_09768,Exam Warrior,20,Male,6.1,1.5,9.6,34,"Time Management, Academic Overload, Imposter Syndrome, Fear of Failure, Sleep Deprivation",0.715
usr_09769,Working Woman,25,Female,5.6,4.8,5.7,38,"Burnout, Imposter Syndrome, Relationship Friction, Financial Pressure, Invisible Load",0.705
usr_09770,Working Woman,30,Female,6.0,2.0,10.6,21,"Sleep Deprivation, Financial Pressure, Career-Home Balance, Imposter Syndrome",0.687
usr_09771,Working Woman,39,Female,4.8,3.1,7.3,55,"Career-Home Balance, Sleep Deprivation, Financial Pressure, Invisible Load, Imposter Syndrome",0.744
usr_09772,Exam Warrior,17,Female,4.9,3.1,12.5,19,"Time Management, Imposter Syndrome, Exam Anxiety, Sleep Deprivation",0.957
usr_09773,Teen,13,Male,6.6,7.4,8.1,71,"Peer Pressure, Fear of Failure, Academic Overload, Depressive Mood, Time Management",0.59
usr_09774,Teen,16,Male,6.9,5.7,4.2,77,"Time Management, Social Media, Fear of Failure, Peer Pressure",0.375
usr_09775,Exam Warrior,21,Male,6.0,4.2,12.0,33,"Imposter Syndrome, Fear of Failure, Time Management, Sleep Deprivation",0.762
usr_09776,Exam Warrior,18,Female,5.1,4.1,11.2,4,"Burnout, Sleep Deprivation, Academic Overload, Time Management",0.874
usr_09777,Working Woman,34,Female,5.3,4.4,10.3,80,"Career-Home Balance, Relationship Friction, Burnout, Sleep Deprivation, Imposter Syndrome",0.797
usr_09778,Exam Warrior,21,Female,4.4,4.0,13.0,22,"Academic Overload, Burnout, Time Management, Imposter Syndrome, Sleep Deprivation",1.0
usr_09779,Corporate,51,Male,6.2,5.1,8.8,50,"Meeting Fatigue, Manager Toxicity, Clinical Anxiety, Time Management, Sedentary Lifestyle",0.624
usr_09780,Parent,52,Female,6.9,4.1,9.0,41,"Relationship Friction, Chronic Illness, Career-Home Balance, Teen Disconnect, Time Management",0.623
usr_09781,Working Woman,32,Female,4.7,3.9,8.3,45,"Relationship Friction, Burnout, Imposter Syndrome, Sleep Deprivation, Financial Pressure",0.821
usr_09782,Exam Warrior,18,Male,5.6,3.8,14.0,85,"Imposter Syndrome, Academic Overload, Burnout, Time Management",0.772
usr_09783,Exam Warrior,21,Female,5.0,2.8,12.1,86,"Fear of Failure, Exam Anxiety, Imposter Syndrome, Sleep Deprivation",0.879
usr_09784,Teen,14,Male,8.5,6.2,4.6,36,"Fear of Failure, Dietary Neglect, Depressive Mood, Academic Overload",0.549
usr_09785,Working Woman,35,Female,5.9,4.4,6.1,42,"Imposter Syndrome, Career-Home Balance, Sleep Deprivation, Relationship Friction, Financial Pressure",0.71
usr_09786,Corporate,50,Male,8.0,4.6,8.9,26,"Manager Toxicity, Sedentary Lifestyle, Meeting Fatigue, Financial Pressure, Clinical Anxiety",0.681
usr_09787,Teen,16,Male,7.9,6.2,5.9,26,"Social Media, Fear of Failure, Dietary Neglect, Depressive Mood, Peer Pressure",0.647
usr_09788,Teen,14,Male,7.7,4.8,5.3,68,"Fear of Failure, Depressive Mood, Academic Overload, Peer Pressure",0.592
usr_09789,Exam Warrior,21,Male,5.5,4.4,6.9,7,"Academic Overload, Exam Anxiety, Time Management, Burnout",0.796
usr_09790,Working Woman,26,Female,4.7,2.4,8.4,4,"Relationship Friction, Invisible Load, Financial Pressure, Sleep Deprivation",0.805
usr_09791,Teen,18,Male,7.0,3.9,4.7,44,"Depressive Mood, Social Media, Peer Pressure, Academic Overload, Time Management",0.561
usr_09792,Exam Warrior,21,Male,6.8,4.9,10.4,19,"Burnout, Sleep Deprivation, Time Management, Fear of Failure, Exam Anxiety",0.928
usr_09793,Corporate,26,Male,6.4,4.4,10.7,78,"Financial Pressure, Manager Toxicity, Clinical Anxiety, Sedentary Lifestyle",0.669
usr_09794,Teen,18,Male,6.7,7.1,5.2,21,"Social Media, Time Management, Depressive Mood, Academic Overload, Peer Pressure",0.648
usr_09795,Teen,13,Male,8.5,4.5,7.1,72,"Social Media, Time Management, Dietary Neglect, Depressive Mood",0.415
usr_09796,Teen,15,Female,7.6,5.0,5.5,91,"Academic Overload, Depressive Mood, Dietary Neglect, Fear of Failure, Social Media",0.527
usr_09797,Exam Warrior,15,Female,6.7,3.5,14.3,26,"Exam Anxiety, Burnout, Sleep Deprivation, Time Management, Imposter Syndrome",1.0
usr_09798,Corporate,48,Male,5.7,4.4,11.8,45,"Sedentary Lifestyle, Manager Toxicity, Time Management, Burnout, Financial Pressure",0.861
usr_09799,Working Woman,43,Female,5.8,4.0,8.9,33,"Sleep Deprivation, Burnout, Financial Pressure, Imposter Syndrome",0.723
usr_09800,Parent,38,Female,7.5,4.0,7.8,40,"Career-Home Balance, Chronic Illness, Financial Pressure, Invisible Load, Time Management",0.699
usr_09801,Teen,17,Male,7.6,7.4,5.1,32,"Depressive Mood, Time Management, Dietary Neglect, Peer Pressure, Fear of Failure",0.606
usr_09802,Parent,36,Female,5.7,2.5,10.7,97,"Teen Disconnect, Relationship Friction, Invisible Load, Time Management, Financial Pressure",0.71
usr_09803,Working Woman,23,Female,5.0,1.0,8.0,42,"Imposter Syndrome, Sleep Deprivation, Relationship Friction, Invisible Load, Financial Pressure",0.729
usr_09804,Exam Warrior,15,Male,5.6,3.9,8.6,28,"Fear of Failure, Exam Anxiety, Sleep Deprivation, Academic Overload, Burnout",0.906
usr_09805,Exam Warrior,16,Female,5.6,4.5,12.4,71,"Fear of Failure, Imposter Syndrome, Exam Anxiety, Academic Overload, Burnout",0.969
usr_09806,Corporate,58,Male,5.3,6.2,7.4,76,"Financial Pressure, Burnout, Meeting Fatigue, Manager Toxicity",0.682
usr_09807,Teen,13,Male,6.3,8.4,5.3,62,"Peer Pressure, Academic Overload, Social Media, Fear of Failure",0.582
usr_09808,Working Woman,29,Female,6.7,3.0,7.6,93,"Sleep Deprivation, Burnout, Imposter Syndrome, Invisible Load, Relationship Friction",0.704
usr_09809,Working Woman,44,Female,6.0,3.9,9.2,92,"Imposter Syndrome, Financial Pressure, Relationship Friction, Burnout, Career-Home Balance",0.685
usr_09810,Teen,15,Female,6.4,10.1,4.1,48,"Fear of Failure, Time Management, Social Media, Peer Pressure, Academic Overload",0.595
usr_09811,Teen,16,Male,7.4,7.7,4.1,20,"Peer Pressure, Social Media, Academic Overload, Dietary Neglect",0.505
usr_09812,Working Woman,28,Female,7.8,5.7,6.9,27,"Relationship Friction, Career-Home Balance, Invisible Load, Sleep Deprivation, Burnout",0.786
usr_09813,Working Woman,26,Female,7.5,5.9,6.8,8,"Invisible Load, Career-Home Balance, Sleep Deprivation, Imposter Syndrome, Financial Pressure",0.77
usr_09814,Exam Warrior,15,Female,5.6,3.8,11.3,72,"Fear of Failure, Time Management, Burnout, Exam Anxiety",0.832
usr_09815,Parent,49,Male,5.9,3.1,10.8,3,"Career-Home Balance, Invisible Load, Time Management, Relationship Friction",0.662
usr_09816,Corporate,25,Male,4.6,6.1,11.3,65,"Burnout, Time Management, Manager Toxicity, Financial Pressure",0.872
usr_09817,Teen,14,Male,5.1,8.5,5.7,54,"Dietary Neglect, Peer Pressure, Fear of Failure, Social Media, Depressive Mood",0.669
usr_09818,Exam Warrior,17,Male,6.1,1.1,12.0,53,"Sleep Deprivation, Academic Overload, Fear of Failure, Time Management",0.741
usr_09819,Corporate,47,Female,5.5,5.8,4.4,94,"Financial Pressure, Burnout, Manager Toxicity, Sedentary Lifestyle, Clinical Anxiety",0.77
usr_09820,Working Woman,37,Female,7.1,5.1,8.7,33,"Imposter Syndrome, Sleep Deprivation, Invisible Load, Career-Home Balance, Relationship Friction",0.702
usr_09821,Corporate,37,Female,7.3,4.3,11.3,35,"Burnout, Time Management, Clinical Anxiety, Financial Pressure",0.779
usr_09822,Corporate,49,Male,5.8,5.7,10.0,64,"Manager Toxicity, Meeting Fatigue, Financial Pressure, Clinical Anxiety, Burnout",0.783
usr_09823,Working Woman,25,Female,5.6,5.5,8.3,81,"Sleep Deprivation, Burnout, Invisible Load, Career-Home Balance, Imposter Syndrome",0.726
usr_09824,Teen,15,Male,6.9,4.1,5.3,21,"Peer Pressure, Dietary Neglect, Fear of Failure, Academic Overload, Depressive Mood",0.674
usr_09825,Parent,33,Female,6.4,2.2,6.1,83,"Time Management, Relationship Friction, Financial Pressure, Invisible Load",0.548
usr_09826,Exam Warrior,18,Male,3.6,3.3,9.7,48,"Time Management, Fear of Failure, Burnout, Imposter Syndrome",0.943
usr_09827,Exam Warrior,21,Male,5.7,2.3,10.7,74,"Burnout, Imposter Syndrome, Exam Anxiety, Time Management",0.669
usr_09828,Corporate,44,Male,6.4,4.9,10.1,19,"Meeting Fatigue, Burnout, Time Management, Manager Toxicity",0.709
usr_09829,Teen,17,Female,5.7,6.6,4.5,63,"Depressive Mood, Academic Overload, Time Management, Fear of Failure",0.54
usr_09830,Corporate,51,Male,6.6,5.1,6.4,32,"Meeting Fatigue, Financial Pressure, Clinical Anxiety, Sedentary Lifestyle",0.554
usr_09831,Corporate,35,Male,6.0,7.5,6.1,99,"Time Management, Burnout, Manager Toxicity, Sedentary Lifestyle",0.523
usr_09832,Teen,15,Male,8.1,10.7,6.8,62,"Fear of Failure, Depressive Mood, Academic Overload, Peer Pressure, Social Media",0.715
usr_09833,Parent,50,Female,5.5,2.2,9.2,29,"Teen Disconnect, Career-Home Balance, Time Management, Financial Pressure, Invisible Load",0.688
usr_09834,Working Woman,38,Female,6.9,4.8,8.0,46,"Invisible Load, Relationship Friction, Career-Home Balance, Sleep Deprivation, Burnout",0.746
usr_09835,Working Woman,41,Female,5.6,3.3,7.5,71,"Imposter Syndrome, Sleep Deprivation, Financial Pressure, Career-Home Balance, Burnout",0.7
usr_09836,Parent,41,Female,6.5,1.7,10.0,4,"Invisible Load, Time Management, Financial Pressure, Chronic Illness, Relationship Friction",0.775
usr_09837,Working Woman,33,Female,4.7,4.7,10.6,81,"Financial Pressure, Burnout, Invisible Load, Imposter Syndrome",0.777
usr_09838,Corporate,58,Female,6.9,5.0,7.0,69,"Sedentary Lifestyle, Financial Pressure, Manager Toxicity, Clinical Anxiety, Time Management",0.643
usr_09839,Working Woman,36,Female,5.0,5.1,9.7,84,"Imposter Syndrome, Burnout, Career-Home Balance, Relationship Friction, Sleep Deprivation",0.815
usr_09840,Teen,18,Female,5.0,6.2,6.1,26,"Time Management, Peer Pressure, Dietary Neglect, Fear of Failure",0.554
usr_09841,Exam Warrior,15,Male,5.4,3.1,9.6,93,"Sleep Deprivation, Time Management, Academic Overload, Burnout",0.663
usr_09842,Corporate,32,Male,5.3,5.2,12.3,65,"Sedentary Lifestyle, Clinical Anxiety, Burnout, Financial Pressure, Manager Toxicity",0.938
usr_09843,Parent,32,Non-binary,7.6,2.4,2.2,74,"Relationship Friction, Time Management, Financial Pressure, Chronic Illness, Career-Home Balance",0.662
usr_09844,Teen,13,Female,8.8,6.3,3.1,99,"Academic Overload, Time Management, Peer Pressure, Dietary Neglect",0.353
usr_09845,Teen,15,Male,6.7,8.2,4.8,87,"Social Media, Time Management, Fear of Failure, Dietary Neglect, Peer Pressure",0.522
usr_09846,Exam Warrior,16,Male,5.6,4.3,10.4,6,"Academic Overload, Burnout, Exam Anxiety, Sleep Deprivation, Fear of Failure",1.0
usr_09847,Parent,51,Female,5.2,2.6,6.1,69,"Teen Disconnect, Career-Home Balance, Relationship Friction, Chronic Illness, Financial Pressure",0.757
usr_09848,Parent,43,Male,6.7,2.1,10.2,3,"Chronic Illness, Invisible Load, Time Management, Teen Disconnect, Career-Home Balance",0.722
usr_09849,Corporate,30,Male,6.1,4.9,10.2,69,"Meeting Fatigue, Sedentary Lifestyle, Time Management, Financial Pressure, Clinical Anxiety",0.557
usr_09850,Teen,15,Female,9.1,4.9,2.8,55,"Peer Pressure, Dietary Neglect, Depressive Mood, Fear of Failure",0.532
usr_09851,Exam Warrior,17,Female,5.6,3.7,11.8,28,"Exam Anxiety, Burnout, Fear of Failure, Time Management",0.905
usr_09852,Teen,17,Female,9.0,9.1,4.3,30,"Academic Overload, Peer Pressure, Social Media, Time Management",0.563
usr_09853,Parent,36,Female,6.5,2.8,9.5,22,"Invisible Load, Relationship Friction, Chronic Illness, Time Management",0.588
usr_09854,Teen,14,Male,6.6,4.2,5.5,98,"Depressive Mood, Peer Pressure, Academic Overload, Dietary Neglect",0.428
usr_09855,Teen,18,Female,5.6,9.4,3.1,4,"Time Management, Social Media, Depressive Mood, Fear of Failure, Academic Overload",0.774
usr_09856,Working Woman,32,Female,5.9,3.0,7.4,0,"Relationship Friction, Invisible Load, Career-Home Balance, Burnout",0.737
usr_09857,Corporate,42,Male,5.1,4.3,11.2,44,"Manager Toxicity, Clinical Anxiety, Financial Pressure, Sedentary Lifestyle",0.848
usr_09858,Teen,13,Male,6.0,6.4,5.8,71,"Depressive Mood, Social Media, Fear of Failure, Dietary Neglect, Time Management",0.526
usr_09859,Teen,14,Female,7.0,7.4,5.0,85,"Depressive Mood, Fear of Failure, Dietary Neglect, Time Management",0.514
usr_09860,Parent,49,Male,7.2,4.4,7.5,81,"Financial Pressure, Career-Home Balance, Chronic Illness, Invisible Load",0.601
usr_09861,Working Woman,36,Female,7.1,3.8,10.6,88,"Imposter Syndrome, Career-Home Balance, Invisible Load, Sleep Deprivation",0.581
usr_09862,Exam Warrior,21,Female,5.4,4.6,11.3,62,"Imposter Syndrome, Fear of Failure, Exam Anxiety, Sleep Deprivation",0.829
usr_09863,Working Woman,33,Female,7.0,4.2,9.6,33,"Invisible Load, Career-Home Balance, Sleep Deprivation, Burnout",0.686
usr_09864,Teen,18,Female,6.3,5.9,5.9,20,"Time Management, Depressive Mood, Peer Pressure, Fear of Failure",0.584
usr_09865,Teen,15,Female,8.0,8.6,7.2,99,"Fear of Failure, Social Media, Time Management, Academic Overload",0.422
usr_09866,Exam Warrior,20,Female,4.7,3.4,12.6,47,"Imposter Syndrome, Fear of Failure, Burnout, Time Management",0.899
usr_09867,Parent,42,Male,5.8,4.6,10.2,64,"Chronic Illness, Career-Home Balance, Relationship Friction, Teen Disconnect",0.67
usr_09868,Working Woman,40,Female,6.3,4.8,6.2,8,"Burnout, Career-Home Balance, Financial Pressure, Imposter Syndrome, Relationship Friction",0.841
usr_09869,Teen,15,Male,5.5,1.9,4.0,15,"Academic Overload, Depressive Mood, Dietary Neglect, Time Management, Peer Pressure",0.657
usr_09870,Working Woman,34,Female,6.6,4.3,6.7,42,"Relationship Friction, Financial Pressure, Sleep Deprivation, Burnout",0.736
usr_09871,Parent,43,Non-binary,5.5,3.0,6.5,80,"Chronic Illness, Career-Home Balance, Financial Pressure, Relationship Friction, Teen Disconnect",0.649
usr_09872,Exam Warrior,21,Female,6.6,3.8,10.5,61,"Exam Anxiety, Sleep Deprivation, Fear of Failure, Time Management, Burnout",0.779
usr_09873,Parent,33,Male,6.6,4.1,9.2,28,"Teen Disconnect, Chronic Illness, Invisible Load, Relationship Friction, Time Management",0.656
usr_09874,Working Woman,22,Female,5.8,3.3,10.0,35,"Burnout, Invisible Load, Career-Home Balance, Relationship Friction",0.727
usr_09875,Parent,45,Male,7.6,1.1,8.9,1,"Teen Disconnect, Time Management, Career-Home Balance, Relationship Friction",0.572
usr_09876,Parent,46,Female,5.0,2.1,7.4,62,"Invisible Load, Time Management, Financial Pressure, Relationship Friction, Teen Disconnect",0.685
usr_09877,Exam Warrior,15,Male,7.2,3.2,14.0,63,"Imposter Syndrome, Fear of Failure, Academic Overload, Time Management, Burnout",0.943
usr_09878,Working Woman,27,Female,7.0,4.6,5.7,74,"Imposter Syndrome, Relationship Friction, Financial Pressure, Burnout",0.59
usr_09879,Corporate,23,Female,4.8,4.4,8.9,69,"Clinical Anxiety, Time Management, Manager Toxicity, Sedentary Lifestyle, Meeting Fatigue",0.695
usr_09880,Exam Warrior,21,Male,4.7,4.5,12.0,39,"Fear of Failure, Sleep Deprivation, Time Management, Exam Anxiety, Imposter Syndrome",0.996
usr_09881,Exam Warrior,18,Male,3.5,2.3,9.0,25,"Fear of Failure, Sleep Deprivation, Time Management, Imposter Syndrome, Exam Anxiety",1.0
usr_09882,Parent,52,Female,7.3,3.3,6.8,90,"Chronic Illness, Financial Pressure, Time Management, Teen Disconnect",0.46
usr_09883,Exam Warrior,17,Female,5.2,3.1,11.2,34,"Sleep Deprivation, Burnout, Fear of Failure, Time Management",0.819
usr_09884,Corporate,27,Male,6.1,5.4,7.3,18,"Meeting Fatigue, Sedentary Lifestyle, Burnout, Time Management",0.53
usr_09885,Corporate,29,Male,7.2,5.3,11.6,24,"Time Management, Financial Pressure, Burnout, Meeting Fatigue",0.726
